round,date,team_home,team_away,full_text
Final,02.06.2025,Pen,Unirea Slobozia,02.06.2025 | Pen | Unirea Slobozia | Winner: Unirea Slobozia | FC Voluntari | 2 | 0 | 1 | 0
Round 14,26.10.2024,UTA Arad,Gloria Buzau,26.10.2024 | UTA Arad | Gloria Buzau | 1 | 0
Round 14,25.10.2024,CFR Cluj,Sepsi Sf. Gheorghe,25.10.2024 | CFR Cluj | Sepsi Sf. Gheorghe | 3 | 3
Round 13,21.10.2024,FC Rapid Bucuresti,Farul Constanta,21.10.2024 | FC Rapid Bucuresti | Farul Constanta | 5 | 0
Round 13,21.10.2024,Poli Iasi,Unirea Slobozia,21.10.2024 | Poli Iasi | Unirea Slobozia | 1 | 0
Round 13,20.10.2024,Dinamo Bucuresti,FCSB,20.10.2024 | Dinamo Bucuresti | FCSB | 0 | 2
Round 13,20.10.2024,Univ. Craiova,FC Botosani,20.10.2024 | Univ. Craiova | FC Botosani | 0 | 0
Round 13,19.10.2024,Petrolul,CFR Cluj,19.10.2024 | Petrolul | CFR Cluj | 0 | 0
Round 13,19.10.2024,Sepsi Sf. Gheorghe,UTA Arad,19.10.2024 | Sepsi Sf. Gheorghe | UTA Arad | 1 | 0
Round 13,18.10.2024,U. Cluj,Otelul,18.10.2024 | U. Cluj | Otelul | 2 | 0
Round 13,18.10.2024,Gloria Buzau,FC Hermannstadt,18.10.2024 | Gloria Buzau | FC Hermannstadt | 3 | 0
Round 12,06.10.2024,FCSB,Gloria Buzau,06.10.2024 | FCSB | Gloria Buzau | 3 | 2
Round 12,06.10.2024,FC Botosani,FC Rapid Bucuresti,06.10.2024 | FC Botosani | FC Rapid Bucuresti | 2 | 0
Round 12,06.10.2024,FC Hermannstadt,Sepsi Sf. Gheorghe,06.10.2024 | FC Hermannstadt | Sepsi Sf. Gheorghe | 0 | 4
Round 12,05.10.2024,Otelul,Univ. Craiova,05.10.2024 | Otelul | Univ. Craiova | 1 | 1
Round 12,05.10.2024,CFR Cluj,Poli Iasi,05.10.2024 | CFR Cluj | Poli Iasi | 2 | 1
Round 12,05.10.2024,Unirea Slobozia,U. Cluj,05.10.2024 | Unirea Slobozia | U. Cluj | 2 | 2
Round 12,04.10.2024,Farul Constanta,Dinamo Bucuresti,04.10.2024 | Farul Constanta | Dinamo Bucuresti | 1 | 1
Round 12,04.10.2024,UTA Arad,Petrolul,04.10.2024 | UTA Arad | Petrolul | 3 | 1
Round 11,30.09.2024,Univ. Craiova,Unirea Slobozia,30.09.2024 | Univ. Craiova | Unirea Slobozia | 3 | 0
Round 11,29.09.2024,Sepsi Sf. Gheorghe,FCSB,29.09.2024 | Sepsi Sf. Gheorghe | FCSB | 0 | 1
Round 11,29.09.2024,Gloria Buzau,Farul Constanta,29.09.2024 | Gloria Buzau | Farul Constanta | 1 | 0
Round 11,28.09.2024,FC Rapid Bucuresti,Otelul,28.09.2024 | FC Rapid Bucuresti | Otelul | 0 | 0
Round 11,28.09.2024,CFR Cluj,UTA Arad,28.09.2024 | CFR Cluj | UTA Arad | 1 | 3
Round 11,28.09.2024,Poli Iasi,U. Cluj,28.09.2024 | Poli Iasi | U. Cluj | 1 | 0
Round 11,27.09.2024,Dinamo Bucuresti,FC Botosani,27.09.2024 | Dinamo Bucuresti | FC Botosani | 2 | 2
Round 11,27.09.2024,Petrolul,FC Hermannstadt,27.09.2024 | Petrolul | FC Hermannstadt | 4 | 1
Round 10,23.09.2024,Unirea Slobozia,FC Rapid Bucuresti,23.09.2024 | Unirea Slobozia | FC Rapid Bucuresti | 1 | 2
Round 10,23.09.2024,UTA Arad,Poli Iasi,23.09.2024 | UTA Arad | Poli Iasi | 0 | 0
Round 10,22.09.2024,U. Cluj,Univ. Craiova,22.09.2024 | U. Cluj | Univ. Craiova | 1 | 1
Round 10,22.09.2024,Farul Constanta,Sepsi Sf. Gheorghe,22.09.2024 | Farul Constanta | Sepsi Sf. Gheorghe | 2 | 1
Round 10,21.09.2024,FCSB,Petrolul,21.09.2024 | FCSB | Petrolul | 1 | 1
Round 10,21.09.2024,FC Hermannstadt,CFR Cluj,21.09.2024 | FC Hermannstadt | CFR Cluj | 0 | 0
Round 10,20.09.2024,Otelul,Dinamo Bucuresti,20.09.2024 | Otelul | Dinamo Bucuresti | 1 | 1
Round 10,20.09.2024,FC Botosani,Gloria Buzau,20.09.2024 | FC Botosani | Gloria Buzau | 3 | 3
Round 9,16.09.2024,FC Rapid Bucuresti,U. Cluj,16.09.2024 | FC Rapid Bucuresti | U. Cluj | 0 | 2
Round 9,16.09.2024,UTA Arad,FC Hermannstadt,16.09.2024 | UTA Arad | FC Hermannstadt | 1 | 1
Round 9,15.09.2024,CFR Cluj,FCSB,15.09.2024 | CFR Cluj | FCSB | 2 | 2
Round 9,15.09.2024,Poli Iasi,Univ. Craiova,15.09.2024 | Poli Iasi | Univ. Craiova | 2 | 0
Round 9,14.09.2024,Petrolul,Farul Constanta,14.09.2024 | Petrolul | Farul Constanta | 1 | 1
Round 9,14.09.2024,Gloria Buzau,Otelul,14.09.2024 | Gloria Buzau | Otelul | 0 | 0
Round 9,13.09.2024,Dinamo Bucuresti,Unirea Slobozia,13.09.2024 | Dinamo Bucuresti | Unirea Slobozia | 1 | 0
Round 9,13.09.2024,Sepsi Sf. Gheorghe,FC Botosani,13.09.2024 | Sepsi Sf. Gheorghe | FC Botosani | 3 | 0
Round 8,02.09.2024,U. Cluj,Dinamo Bucuresti,02.09.2024 | U. Cluj | Dinamo Bucuresti | 1 | 0
Round 8,02.09.2024,Unirea Slobozia,Gloria Buzau,02.09.2024 | Unirea Slobozia | Gloria Buzau | 2 | 1
Round 8,01.09.2024,FCSB,UTA Arad,01.09.2024 | FCSB | UTA Arad | 2 | 0
Round 8,01.09.2024,Farul Constanta,CFR Cluj,01.09.2024 | Farul Constanta | CFR Cluj | 0 | 3
Round 8,01.09.2024,FC Botosani,Petrolul,01.09.2024 | FC Botosani | Petrolul | 0 | 2
Round 8,31.08.2024,Univ. Craiova,FC Rapid Bucuresti,31.08.2024 | Univ. Craiova | FC Rapid Bucuresti | 1 | 1
Round 8,31.08.2024,FC Hermannstadt,Poli Iasi,31.08.2024 | FC Hermannstadt | Poli Iasi | 6 | 2
Round 8,30.08.2024,Otelul,Sepsi Sf. Gheorghe,30.08.2024 | Otelul | Sepsi Sf. Gheorghe | 2 | 0
Round 7,26.08.2024,UTA Arad,Farul Constanta,26.08.2024 | UTA Arad | Farul Constanta | 1 | 1
Round 7,26.08.2024,Gloria Buzau,U. Cluj,26.08.2024 | Gloria Buzau | U. Cluj | 0 | 2
Round 7,25.08.2024,FC Hermannstadt,FCSB,25.08.2024 | FC Hermannstadt | FCSB | 2 | 0
Round 7,25.08.2024,CFR Cluj,FC Botosani,25.08.2024 | CFR Cluj | FC Botosani | 3 | 0
Round 7,24.08.2024,Dinamo Bucuresti,Univ. Craiova,24.08.2024 | Dinamo Bucuresti | 2 | Univ. Craiova | 2 | 1
Round 7,24.08.2024,Sepsi Sf. Gheorghe,Unirea Slobozia,24.08.2024 | Sepsi Sf. Gheorghe | Unirea Slobozia | 0 | 1
Round 7,23.08.2024,Poli Iasi,FC Rapid Bucuresti,23.08.2024 | Poli Iasi | FC Rapid Bucuresti | 1 | 2
Round 7,23.08.2024,Petrolul,Otelul,23.08.2024 | Petrolul | Otelul | 0 | 0
Round 6,19.08.2024,Farul Constanta,FC Hermannstadt,19.08.2024 | Farul Constanta | FC Hermannstadt | 3 | 2
Round 6,19.08.2024,U. Cluj,Sepsi Sf. Gheorghe,19.08.2024 | U. Cluj | Sepsi Sf. Gheorghe | 3 | 0
Round 6,18.08.2024,FC Rapid Bucuresti,Dinamo Bucuresti,18.08.2024 | FC Rapid Bucuresti | Dinamo Bucuresti | 1 | 1
Round 6,17.08.2024,FCSB,Poli Iasi,17.08.2024 | FCSB | Poli Iasi | 0 | 1
Round 6,17.08.2024,FC Botosani,UTA Arad,17.08.2024 | FC Botosani | UTA Arad | 1 | 0
Round 6,16.08.2024,Univ. Craiova,Gloria Buzau,16.08.2024 | Univ. Craiova | Gloria Buzau | 5 | 1
Round 6,16.08.2024,Unirea Slobozia,Petrolul,16.08.2024 | Unirea Slobozia | Petrolul | 1 | 2
Round 5,12.08.2024,Poli Iasi,Dinamo Bucuresti,12.08.2024 | Poli Iasi | Dinamo Bucuresti | 2 | 2
Round 5,12.08.2024,Petrolul,U. Cluj,12.08.2024 | Petrolul | U. Cluj | 0 | 0
Round 5,11.08.2024,CFR Cluj,Unirea Slobozia,11.08.2024 | CFR Cluj | Unirea Slobozia | 3 | 0
Round 5,11.08.2024,Sepsi Sf. Gheorghe,Univ. Craiova,11.08.2024 | Sepsi Sf. Gheorghe | Univ. Craiova | 1 | 2
Round 5,10.08.2024,Gloria Buzau,FC Rapid Bucuresti,10.08.2024 | Gloria Buzau | FC Rapid Bucuresti | 1 | 1
Round 5,10.08.2024,UTA Arad,Otelul,10.08.2024 | UTA Arad | Otelul | 1 | 1
Round 5,10.08.2024,FC Hermannstadt,FC Botosani,10.08.2024 | FC Hermannstadt | FC Botosani | 2 | 1
Round 5,09.08.2024,FCSB,Farul Constanta,09.08.2024 | FCSB | Farul Constanta | 3 | 2
Round 4,05.08.2024,FC Rapid Bucuresti,Sepsi Sf. Gheorghe,05.08.2024 | FC Rapid Bucuresti | Sepsi Sf. Gheorghe | 2 | 2
Round 4,05.08.2024,Unirea Slobozia,UTA Arad,05.08.2024 | Unirea Slobozia | UTA Arad | 0 | 1
Round 4,04.08.2024,CFR Cluj,U. Cluj,04.08.2024 | CFR Cluj | U. Cluj | 2 | 3
Round 4,04.08.2024,Univ. Craiova,Petrolul,04.08.2024 | Univ. Craiova | Petrolul | 0 | 0
Round 4,03.08.2024,Farul Constanta,Poli Iasi,03.08.2024 | Farul Constanta | Poli Iasi | 2 | 0
Round 4,02.08.2024,Dinamo Bucuresti,Gloria Buzau,02.08.2024 | Dinamo Bucuresti | Gloria Buzau | 4 | 1
Round 4,02.08.2024,Otelul,FC Hermannstadt,02.08.2024 | Otelul | FC Hermannstadt | 1 | 0
Round 3,29.07.2024,Petrolul,FC Rapid Bucuresti,29.07.2024 | Petrolul | FC Rapid Bucuresti | 1 | 0
Round 3,29.07.2024,UTA Arad,U. Cluj,29.07.2024 | UTA Arad | U. Cluj | 0 | 0
Round 3,28.07.2024,CFR Cluj,Univ. Craiova,28.07.2024 | CFR Cluj | Univ. Craiova | 0 | 2
Round 3,28.07.2024,Farul Constanta,FC Botosani,28.07.2024 | Farul Constanta | FC Botosani | 0 | 1
Round 3,27.07.2024,Sepsi Sf. Gheorghe,Dinamo Bucuresti,27.07.2024 | Sepsi Sf. Gheorghe | Dinamo Bucuresti | 1 | 1
Round 3,27.07.2024,Poli Iasi,Gloria Buzau,27.07.2024 | Poli Iasi | Gloria Buzau | 1 | 2
Round 3,26.07.2024,FCSB,Otelul,26.07.2024 | FCSB | Otelul | 0 | 2
Round 3,26.07.2024,FC Hermannstadt,Unirea Slobozia,26.07.2024 | FC Hermannstadt | Unirea Slobozia | 1 | 1
Round 2,22.07.2024,Otelul,Farul Constanta,22.07.2024 | Otelul | Farul Constanta | 0 | 0
Round 2,22.07.2024,Gloria Buzau,Sepsi Sf. Gheorghe,22.07.2024 | Gloria Buzau | Sepsi Sf. Gheorghe | 1 | 2
Round 2,21.07.2024,Dinamo Bucuresti,Petrolul,21.07.2024 | Dinamo Bucuresti | Petrolul | 4 | 1
Round 2,21.07.2024,U. Cluj,FC Hermannstadt,21.07.2024 | U. Cluj | FC Hermannstadt | 3 | 1
Round 2,20.07.2024,FC Rapid Bucuresti,CFR Cluj,20.07.2024 | FC Rapid Bucuresti | CFR Cluj | 2 | 2
Round 2,20.07.2024,Univ. Craiova,UTA Arad,20.07.2024 | Univ. Craiova | UTA Arad | 4 | 2
Round 2,19.07.2024,Unirea Slobozia,FCSB,19.07.2024 | Unirea Slobozia | FCSB | 2 | 2
Round 2,19.07.2024,Poli Iasi,FC Botosani,19.07.2024 | Poli Iasi | FC Botosani | 1 | 0
Round 1,15.07.2024,Petrolul,Gloria Buzau,15.07.2024 | Petrolul | Gloria Buzau | 0 | 0
Round 1,15.07.2024,FC Botosani,Otelul,15.07.2024 | FC Botosani | Otelul | 2 | 3
Round 1,14.07.2024,CFR Cluj,Dinamo Bucuresti,14.07.2024 | CFR Cluj | Dinamo Bucuresti | 3 | 2
Round 1,13.07.2024,FCSB,U. Cluj,13.07.2024 | FCSB | U. Cluj | 1 | 1
Round 1,13.07.2024,UTA Arad,FC Rapid Bucuresti,13.07.2024 | UTA Arad | FC Rapid Bucuresti | 1 | 1
Round 1,13.07.2024,Sepsi Sf. Gheorghe,Poli Iasi,13.07.2024 | Sepsi Sf. Gheorghe | Poli Iasi | 1 | 0
Round 1,12.07.2024,FC Hermannstadt,Univ. Craiova,12.07.2024 | FC Hermannstadt | Univ. Craiova | 0 | 0
Round 1,12.07.2024,Farul Constanta,Unirea Slobozia,12.07.2024 | Farul Constanta | Unirea Slobozia | 0 | 1
